Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1701399,-,-,-,13.09,30.86,3,482,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Temperature,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,14,30,269,666,28.5,782,0,0,0.1,269,666,0,782,15.85,39.56,0.32,959,2,18,4.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,15,30,186,739,28.9,681,0,0,0.1,186,739,0,681,15.45,47.95,0.32,958,2,17,4.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,16,30,166,635,28.3,494,0,0,0,166,635,0,494,15.92,58.85,0.32,958,1.9,18,4.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,17,30,126,439,26.4,268,0,0,0,126,439,0,268,17.84,71.11,0.32,958,1.9,18,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,18,30,46,83,23.1,54,0,0,0.7,46,83,0,54,22.76,84.05,0.32,959,1.8,18,2.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,19,30,0,0,21.6,0,0,0,0.4,0,0,0,0,24.44,97.65,0.32,959,1.8,15,2.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,20,30,0,0,20.8,0,0,0,0.1,0,0,0,0,25.16,111.37,0.32,960,1.8,12,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,21,30,0,0,20,0,0,0,-0.2,0,0,0,0,25.85,125.22,0.32,961,1.8,9,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,22,30,0,0,19.1,0,0,0,-0.5,0,0,0,0,26.69,139.07,0.32,961,1.8,5,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,7,23,30,0,0,18.2,0,0,0,-0.9,0,0,0,0,27.49,152.73,0.32,961,1.8,3,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,0,30,0,0,17.3,0,0,0,-1.3,0,0,0,0,28.3,165.34,0.32,961,1.8,91,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,1,30,0,0,16.4,0,0,0,-1.6,0,0,0,0,29.15,170.41,0.32,960,1.8,359,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,2,30,0,0,15.7,0,0,0,-1.9,0,0,0,0,29.82,160.61,0.32,960,1.8,357,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,3,30,0,0,15,0,0,0,-2.1,0,0,0,0,30.72,147.37,0.32,960,1.8,356,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,4,30,0,0,14.4,0,0,0,-2.2,0,0,0,0,31.71,133.59,0.32,960,1.8,355,3.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,5,30,0,0,13.8,0,0,0,-2.2,0,0,0,0,32.98,119.71,0.32,961,1.8,356,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,6,30,0,0,13.4,0,0,0,-2.2,0,0,0,0,33.95,105.9,0.32,961,1.8,357,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,7,30,0,0,13.9,0,0,0,-2.1,0,0,0,0,33.04,92.25,0.32,962,1.8,270,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,8,30,84,261,16.1,134,0,0,-2,84,261,0,134,28.88,78.85,0.32,962,1.8,7,4.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,9,30,145,534,19.4,361,0,0,-1.9,145,534,0,361,23.57,66.1,0.32,962,1.9,20,5.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,10,30,182,669,22.3,573,0,0,-2,182,669,0,573,19.66,54.26,0.32,962,1.9,24,5.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,11,30,206,741,24.7,738,0,0,-2,206,741,0,738,16.96,44.14,0.32,961,1.9,23,5.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,12,30,210,792,26.7,841,0,0,-2,210,792,0,841,15.1,37.21,0.32,960,1.9,19,5.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,13,30,217,790,28.2,861,0,0,-1.9,217,790,0,861,13.96,35.38,0.32,959,2,13,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,14,30,216,762,29.1,805,0,0,-1.7,216,762,0,805,13.43,39.39,0.32,958,2,7,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,15,30,181,751,29.2,686,0,0,-1.5,181,751,0,686,13.51,47.78,0.32,957,2,91,5.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,16,30,162,644,28.6,497,0,0,-1.4,162,644,0,497,14.15,58.7,0.32,958,2,358,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,17,30,126,441,26.8,270,0,0,-1.1,126,441,0,270,15.99,70.97,0.32,958,2,357,4.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,18,30,45,82,23.8,54,0,0,-0.4,45,82,0,54,20.19,83.92,0.32,959,2,356,2.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,19,30,0,0,22.1,0,0,0,-0.3,0,0,0,0,22.6,97.53,0.32,959,2,355,2.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,20,30,0,0,21.2,0,0,0,-0.2,0,0,0,0,24,111.26,0.32,960,2,353,3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,21,30,0,0,20.3,0,0,0,-0.1,0,0,0,0,25.56,125.12,0.32,960,2,351,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,22,30,0,0,19.4,0,0,0,0.1,0,0,0,0,27.35,138.99,0.32,961,2,350,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,8,23,30,0,0,18.5,0,0,0,0.2,0,0,0,0,29.22,152.67,0.32,960,2,349,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,0,30,0,0,17.7,0,0,0,0.3,0,0,0,0,30.93,165.34,0.32,960,2,350,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,1,30,0,0,16.9,0,0,0,0.3,0,0,0,0,32.53,170.57,0.32,960,1.9,351,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,2,30,0,0,16.2,0,0,0,0.2,0,0,0,0,33.62,160.76,0.32,960,1.9,351,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,3,30,0,0,15.4,0,0,1,-0.2,0,0,0,0,34.43,147.49,0.32,960,1.8,352,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,4,30,0,0,14.8,0,0,0,-0.8,0,0,0,0,34.32,133.69,0.32,960,1.8,353,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,5,30,0,0,14.1,0,0,0,-1.5,0,0,0,0,34.19,119.8,0.32,960,1.7,355,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,6,30,0,0,13.6,0,0,0,-2.1,0,0,0,0,33.64,105.98,0.32,961,1.7,357,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,7,30,0,0,13.7,0,0,0,-2.7,0,0,0,0,32.05,92.32,0.32,962,1.6,272,4.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,8,30,77,316,15.7,138,0,0,-3.3,77,316,0,138,26.98,78.89,0.32,963,1.6,11,5.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,9,30,133,579,18.4,368,0,0,-3.6,133,579,0,368,22.18,66.12,0.32,963,1.6,21,6.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,10,30,174,695,20.9,580,0,0,-3.7,174,695,0,580,18.8,54.25,0.32,963,1.6,25,6.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,11,30,203,752,23.1,744,0,0,-3.7,203,752,0,744,16.48,44.09,0.32,962,1.6,27,5.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,12,30,250,730,24.9,833,0,0,-3.5,250,730,0,833,15,37.11,0.32,961,1.5,27,5.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,13,30,258,732,26.2,856,0,1,-3.3,258,732,0,856,14.08,35.23,0.32,959,1.5,24,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,14,30,252,708,27,801,0,1,-3.2,252,708,0,801,13.55,39.22,0.32,958,1.5,21,4.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,15,30,179,770,27.2,698,0,0,-3.2,179,770,0,698,13.42,47.62,0.32,958,1.5,18,4.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,16,30,160,665,26.6,507,0,0,-3.2,160,665,0,507,13.91,58.54,0.32,958,1.5,14,4.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,17,30,124,465,24.8,277,0,0,-3.1,124,465,0,277,15.6,70.82,0.32,959,1.5,9,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,18,30,48,97,21.7,58,0,0,-2.1,48,97,0,58,20.18,83.79,0.32,960,1.5,4,2.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,19,30,0,0,20.2,0,0,0,-2.3,0,0,0,0,21.79,97.4,0.32,961,1.5,91,2.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,20,30,0,0,19.4,0,0,0,-2.7,0,0,0,0,22.33,111.15,0.32,961,1.6,359,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,21,30,0,0,18.6,0,0,0,-3,0,0,0,0,22.84,125.02,0.32,962,1.6,357,3.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,22,30,0,0,17.7,0,0,0,-3.5,0,0,0,0,23.34,138.91,0.32,962,1.7,355,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,9,23,30,0,0,16.9,0,0,0,-4,0,0,0,0,23.75,152.61,0.32,962,1.7,354,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,0,30,0,0,16.1,0,0,0,-4.3,0,0,0,0,24.4,165.35,0.32,961,1.7,354,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,1,30,0,0,15.3,0,0,0,-4.4,0,0,0,0,25.38,170.74,0.32,961,1.7,354,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,2,30,0,0,14.7,0,0,0,-4.5,0,0,0,0,26.33,160.91,0.32,960,1.7,354,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,3,30,0,0,14.1,0,0,0,-4.3,0,0,0,0,27.64,147.61,0.32,960,1.7,354,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,4,30,0,0,13.6,0,0,0,-4.1,0,0,0,0,29.1,133.8,0.32,960,1.6,354,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,5,30,0,0,13,0,0,0,-3.7,0,0,0,0,31.1,119.89,0.32,961,1.6,356,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,6,30,0,0,12.6,0,0,0,-3.3,0,0,0,0,32.92,106.05,0.32,961,1.6,270,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,7,30,0,0,12.9,0,0,0,-2.8,0,0,0,0,33.42,92.38,0.32,962,1.6,5,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,8,30,77,312,15.1,137,0,0,-2.1,77,312,0,137,30.52,78.93,0.32,962,1.6,14,4.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,9,30,134,576,18.4,367,0,0,-0.3,134,576,0,367,28.29,66.14,0.32,963,1.6,27,6.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,10,30,178,683,21,578,0,0,0,178,683,0,578,24.59,54.24,0.32,962,1.6,31,6.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,11,30,213,737,23.2,743,0,0,-0.1,213,737,0,743,21.3,44.04,0.32,961,1.6,28,5.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,12,30,176,861,24.9,864,0,0,-0.1,176,861,0,864,19.24,37,0.32,960,1.6,22,5.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,13,30,184,858,26.1,887,0,0,0.1,184,858,0,887,18.22,35.08,0.32,959,1.6,16,5.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,14,30,186,827,26.8,828,0,0,0.5,186,827,0,828,17.98,39.05,0.32,959,1.7,11,5.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,15,30,151,827,26.9,710,0,0,0.9,151,827,0,710,18.39,47.44,0.32,959,1.7,8,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,16,30,135,734,26.3,520,0,0,1,135,734,0,520,19.29,58.38,0.32,959,1.7,7,4.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,17,30,108,544,24.5,288,0,0,0.9,108,544,0,288,21.31,70.68,0.32,959,1.7,6,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,18,30,48,142,21.6,64,0,0,0.8,48,142,0,64,25.22,83.66,0.32,960,1.7,6,2.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,19,30,0,0,20,0,0,0,0.3,0,0,0,0,26.85,97.28,0.32,961,1.6,6,2.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,20,30,0,0,19.2,0,0,0,0,0,0,0,0,27.46,111.04,0.32,961,1.6,5,3.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,21,30,0,0,18.3,0,0,0,-0.2,0,0,0,0,28.72,124.92,0.32,962,1.6,92,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,22,30,0,0,17.4,0,0,0,-0.2,0,0,0,0,30.29,138.83,0.32,962,1.6,359,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,10,23,30,0,0,16.5,0,0,0,-0.3,0,0,0,0,31.96,152.56,0.32,962,1.6,356,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,0,30,0,0,15.5,0,0,0,-0.4,0,0,0,0,33.73,165.36,0.32,962,1.6,355,4.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,1,30,0,0,14.7,0,0,0,-0.7,0,0,0,0,34.69,170.91,0.32,962,1.6,355,4.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,2,30,0,0,13.8,0,0,0,-1.3,0,0,0,0,35.34,161.05,0.32,961,1.6,357,4.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,3,30,0,0,13.1,0,0,0,-1.9,0,0,0,0,35.34,147.73,0.32,961,1.6,269,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,4,30,0,0,12.4,0,0,0,-2.4,0,0,0,0,35.52,133.9,0.32,962,1.6,0,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,5,30,0,0,11.8,0,0,0,-2.9,0,0,0,0,35.7,119.98,0.32,962,1.5,1,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,6,30,0,0,11.4,0,0,0,-3.3,0,0,0,0,35.72,106.12,0.32,963,1.5,3,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,7,30,0,0,11.5,0,0,0,-3.5,0,0,0,0,34.85,92.43,0.32,964,1.5,5,4.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,8,30,86,238,13.4,131,0,0,-3.7,86,238,0,131,30.25,78.97,0.32,964,1.5,13,5.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,9,30,152,515,16.2,360,0,0,-3.9,152,515,0,360,24.95,66.15,0.32,964,1.5,22,6.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,10,30,196,648,18.9,575,0,0,-3.8,196,648,0,575,21.12,54.22,0.32,964,1.5,26,6.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,11,30,227,718,21.3,743,0,0,-3.7,227,718,0,743,18.38,43.98,0.32,963,1.4,25,6.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,12,30,267,711,23.4,835,0,0,-3.8,267,711,0,835,16.12,36.89,0.32,962,1.4,24,5.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,13,30,268,725,24.9,862,0,0,-4.2,268,725,0,862,14.25,34.92,0.32,960,1.4,23,5.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,14,30,260,706,25.9,809,0,0,-4.9,260,706,0,809,12.72,38.87,0.32,959,1.4,21,5.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,15,30,227,683,26.1,691,0,0,-5.7,227,683,0,691,11.84,47.27,0.32,959,1.3,19,5.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,16,30,191,595,25.6,504,0,0,-6.4,191,595,0,504,11.58,58.22,0.32,959,1.3,18,4.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,17,30,138,417,23.7,277,0,0,-6.6,138,417,0,277,12.73,70.53,0.32,959,1.3,16,3.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,18,30,50,86,20.3,60,0,0,-5.3,50,86,0,60,17.33,83.53,0.32,959,1.3,12,2.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,19,30,0,0,18.6,0,0,0,-5.4,0,0,0,0,19.14,97.16,0.32,960,1.3,9,2.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,20,30,0,0,17.7,0,0,0,-5.7,0,0,0,0,19.84,110.93,0.32,961,1.3,6,2.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,21,30,0,0,17,0,0,0,-5.9,0,0,0,0,20.32,124.83,0.32,961,1.3,92,2.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,22,30,0,0,16.4,0,0,0,-6.2,0,0,0,0,20.67,138.75,0.32,961,1.4,357,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,11,23,30,0,0,15.7,0,0,0,-6.5,0,0,0,0,21.16,152.51,0.32,961,1.4,352,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,0,30,0,0,14.8,0,0,0,-6.8,0,0,0,0,21.97,165.37,0.32,960,1.4,350,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,1,30,0,0,14,0,0,0,-6.9,0,0,0,0,22.82,171.09,0.32,960,1.4,348,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,2,30,0,0,13.3,0,0,0,-7,0,0,0,0,23.75,161.2,0.32,959,1.4,346,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,3,30,0,0,12.6,0,0,0,-6.9,0,0,0,0,25.01,147.85,0.32,959,1.4,345,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,4,30,0,0,11.9,0,0,0,-6.8,0,0,0,0,26.48,133.99,0.32,959,1.4,346,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,5,30,0,0,11.4,0,0,0,-6.6,0,0,0,0,27.69,120.06,0.32,960,1.4,349,3.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,6,30,0,0,11,0,0,0,-6.6,0,0,0,0,28.56,106.19,0.32,960,1.4,353,2.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,7,30,0,0,11.4,0,0,0,-6.6,0,0,0,0,27.75,92.48,0.32,960,1.4,358,3.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,8,30,76,324,13.6,138,0,0,-6.6,76,324,0,138,24.02,79,0.32,961,1.4,272,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,9,30,123,621,17.3,374,0,0,-6.7,123,621,0,374,18.85,66.16,0.32,961,1.4,13,4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,10,30,151,760,21.2,595,0,0,-6.5,151,760,0,595,15,54.2,0.32,960,1.4,26,4.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,11,30,169,827,24.3,765,0,0,-5.1,169,827,0,765,13.82,43.92,0.32,959,1.4,30,4.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,12,30,170,876,26.6,872,0,0,-3.8,170,876,0,872,13.24,36.76,0.32,958,1.4,26,4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,13,30,174,881,28.1,898,0,0,-2.9,174,881,0,898,13.04,34.75,0.32,957,1.4,21,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,14,30,171,862,29,844,0,0,-2.3,171,862,0,844,12.88,38.68,0.32,957,1.4,15,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,15,30,146,850,29.3,725,0,0,-2.1,146,850,0,725,12.86,47.09,0.32,957,1.4,11,3.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,16,30,130,759,28.7,532,0,0,-2.1,130,759,0,532,13.37,58.06,0.32,957,1.5,9,3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,17,30,103,586,26.6,300,0,0,-1.7,103,586,0,300,15.54,70.38,0.32,957,1.5,6,2.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,18,30,48,204,22.6,72,0,0,-0.4,48,204,0,72,21.62,83.4,0.32,958,1.5,91,1.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,19,30,0,0,21.1,0,0,0,-1.2,0,0,0,0,22.35,97.04,0.32,959,1.5,356,2.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,20,30,0,0,20.4,0,0,0,-1.7,0,0,0,0,22.61,110.82,0.32,959,1.6,353,2.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,21,30,0,0,19.8,0,0,0,-2,0,0,0,0,22.91,124.73,0.32,960,1.6,349,3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,22,30,0,0,19,0,0,0,-2.3,0,0,0,0,23.53,138.67,0.32,959,1.7,347,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,12,23,30,0,0,18.1,0,0,0,-2.5,0,0,0,0,24.57,152.46,0.32,959,1.8,345,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,0,30,0,0,17.1,0,0,0,-2.3,0,0,0,0,26.46,165.39,0.32,959,1.8,345,4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,1,30,0,0,16.2,0,0,0,-1.9,0,0,0,0,29,171.27,0.32,958,1.9,345,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,2,30,0,0,15.5,0,1,0,-1.3,0,0,1,0,31.67,161.35,0.32,958,1.9,347,3.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,3,30,0,0,14.8,0,0,0,-0.8,0,0,0,0,34.35,147.96,0.32,958,1.9,349,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,4,30,0,0,14.2,0,0,0,-0.5,0,0,0,0,36.57,134.09,0.32,958,1.9,353,3.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,5,30,0,0,13.7,0,0,0,-0.3,0,0,0,0,38.31,120.14,0.32,959,1.9,356,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,6,30,0,0,13.3,0,0,0,-0.2,0,0,0,0,39.53,106.25,0.32,960,1.9,358,3.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,7,30,0,0,13.7,0,0,0,-0.2,0,0,0,0,38.45,92.53,0.32,961,1.8,359,3.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,8,30,77,306,15.9,135,0,0,-0.3,77,306,0,135,33.07,79.03,0.32,961,1.8,274,4.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,9,30,128,595,19.7,368,0,0,-1,128,595,0,368,24.75,66.17,0.32,961,1.8,19,5.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,10,30,161,727,23.6,586,0,0,-1.6,161,727,0,586,18.67,54.18,0.32,960,1.7,31,6.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,11,30,187,786,26.3,754,0,0,-1.1,187,786,0,754,16.53,43.85,0.32,959,1.7,35,5.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,12,30,182,851,28.2,865,0,0,-0.9,182,851,0,865,15.04,36.64,0.32,958,1.6,35,5.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,13,30,195,842,29.5,889,0,0,-0.9,195,842,0,889,13.87,34.57,0.32,957,1.6,34,4.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,14,30,199,814,30.2,836,0,0,-1.2,199,814,0,836,13.04,38.49,0.32,956,1.5,31,4.7,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,15,30,192,752,30.3,706,0,0,-1.6,192,752,0,706,12.59,46.91,0.32,956,1.5,28,4.5,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,16,30,172,645,29.6,515,0,0,-2.1,172,645,0,515,12.66,57.89,0.32,956,1.5,25,4.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,17,30,133,457,27.4,288,0,0,-2.2,133,457,0,288,14.22,70.23,0.32,957,1.4,22,3.3,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,18,30,53,109,23.6,66,0,0,-1.5,53,109,0,66,18.9,83.27,0.32,957,1.4,17,2.1,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,19,30,0,0,22,0,0,0,-2.4,0,0,0,0,19.46,96.92,0.32,957,1.4,12,2.4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,20,30,0,0,21.3,0,0,0,-3.2,0,0,0,0,19.08,110.72,0.32,958,1.4,8,2.8,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,21,30,0,0,20.6,0,0,0,-4,0,0,0,0,18.73,124.64,0.32,958,1.4,92,3.2,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,22,30,0,0,19.9,0,0,1,-4.8,0,0,0,0,18.42,138.6,0.32,958,1.4,358,3.6,,,,,,,,,,,,,,,,,,,,,,,
2013,1,13,23,30,0,0,19,0,0,5,-5.5,0,0,0,0,18.56,152.41,0.32,958,1.4,356,3.9,,,,,,,,,,,,,,,,,,,,,,,
2013,1,14,0,30,0,0,18.2,0,0,1,-5.8,0,0,0,0,19,165.41,0.32,958,1.4,355,4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,14,1,30,0,0,17.4,0,0,0,-5.9,0,0,0,0,19.84,171.46,0.32,957,1.5,353,4,,,,,,,,,,,,,,,,,,,,,,,
2013,1,14,2,30,0,0,16.6,0,0,0,-5.9,0,0,0,0,20.97,161.5,0.32,957,1.5,351,4,,,,,,,,,,,,,,,,,,,,,,,
